Date,Time,Elapsed Seconds,Particulate Matter-PM10 (ug/m&#179;),Particulate Matter-PM2.5 (ug/m&#179;),Particulate Matter-PM1.0 (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Carbon Dioxide-CO&#x2082; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O&#x2083; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (&#x2103;),Humidity-Humidity (%RH),Light Intensity-Light (lux)
3/4/2026,8:03:51 PM,19.00,48,37,22,41.7,34.3,21.3,1417,1769.5,0.2,0.2,104.7,98,975.64,18.5,54.2,0
3/4/2026,8:03:52 PM,20.00,48,37,22,41.9,34.4,21.3,1401,1756.8,0.2,0.2,104.7,98.2,975.62,18.5,54.2,0
3/4/2026,8:03:53 PM,21.00,48,37,22,42.1,34.5,21.3,1379,1744.2,0.2,0.2,104.7,98.4,975.64,18.5,54.2,0
3/4/2026,8:03:54 PM,22.00,47,37,22,42.3,34.5,21.3,1360,1731.8,0.2,0.2,104.7,98.6,975.64,18.5,52.7,0
3/4/2026,8:03:55 PM,23.00,48,38,23,42.5,34.7,21.4,1333,1719.3,0.2,0.2,107.2,98.9,975.63,18.5,52.7,0
3/4/2026,8:03:56 PM,24.00,47,38,23,42.6,34.8,21.4,1314,1707,0.2,0.2,107.2,99.2,975.65,18.5,52.7,0
3/4/2026,8:03:57 PM,25.00,47,38,23,42.7,34.9,21.5,1291,1694.8,0.2,0.2,107.2,99.4,975.64,18.5,52.7,0
3/4/2026,8:03:58 PM,26.00,46,37,22,42.8,34.9,21.5,1272,1682.7,0.2,0.2,104.7,99.5,975.66,18.5,54.2,0
3/4/2026,8:03:59 PM,27.00,48,38,22,43,35,21.5,1258,1670.9,0.2,0.2,107.2,99.8,975.65,18.5,52.7,0
3/4/2026,8:04:00 PM,28.00,48,38,22,43.1,35.1,21.5,1237,1659.2,0.2,0.2,107.2,100,975.65,18.5,52.7,0
3/4/2026,8:04:01 PM,29.00,47,38,22,43.2,35.2,21.5,1216,1647.5,0.2,0.2,107.2,100.1,975.64,18.5,52.7,0
3/4/2026,8:04:02 PM,30.00,47,38,22,43.3,35.2,21.5,1197,1636,0.2,0.2,107.2,100.3,975.62,18.5,52.7,0
3/4/2026,8:04:03 PM,31.00,47,38,22,43.4,35.3,21.6,1175,1624.5,0.2,0.2,107.2,100.5,975.63,18.5,54.2,0
3/4/2026,8:04:04 PM,32.00,46,37,22,43.5,35.3,21.6,1156,1613,0.2,0.2,104.7,100.6,975.65,18.5,52.7,0
3/4/2026,8:04:05 PM,33.00,46,37,22,43.5,35.4,21.6,1138,1601.7,0.2,0.2,104.7,100.7,975.69,18.5,52.7,0
3/4/2026,8:04:06 PM,34.00,45,37,22,43.6,35.4,21.6,1120,1590.5,0.2,0.2,104.7,100.8,975.65,18.5,52.7,0
3/4/2026,8:04:07 PM,35.00,45,37,22,43.6,35.5,21.6,1103,1579.4,0.2,0.2,104.7,100.9,975.63,18.5,52.7,0
3/4/2026,8:04:08 PM,36.00,45,37,22,43.6,35.5,21.6,1077,1568.3,0.2,0.2,104.7,101,975.65,18.5,54.2,0
3/4/2026,8:04:09 PM,37.00,44,36,22,43.6,35.5,21.6,1067,1557.4,0.2,0.2,102.2,101,975.64,18.5,52.7,0
3/4/2026,8:04:10 PM,38.00,45,37,23,43.7,35.5,21.6,1063,1546.9,0.2,0.2,104.7,101.1,975.66,18.5,52.7,0
3/4/2026,8:04:11 PM,39.00,45,37,23,43.7,35.6,21.7,1054,1536.6,0.2,0.2,104.7,101.1,975.61,18.5,54.2,0
3/4/2026,8:04:12 PM,40.00,45,37,23,43.7,35.6,21.7,1044,1526.5,0.2,0.2,104.7,101.2,975.62,18.5,52.7,0
3/4/2026,8:04:13 PM,41.00,44,36,22,43.7,35.6,21.7,1035,1516.7,0.2,0.2,102.2,101.2,975.6,18.5,52.7,0
3/4/2026,8:04:14 PM,42.00,42,34,22,43.7,35.6,21.7,1036,1507.3,0.2,0.2,97.1,101.2,975.62,18.5,52.7,0
3/4/2026,8:04:15 PM,43.00,42,34,22,43.7,35.5,21.7,1033,1498.2,0.2,0.2,97.1,101.1,975.65,18.5,52.7,0
3/4/2026,8:04:16 PM,44.00,42,34,22,43.6,35.5,21.7,1029,1489.3,0.2,0.2,97.1,101,975.64,18.5,54.2,0
3/4/2026,8:04:17 PM,45.00,42,34,22,43.6,35.5,21.7,1027,1480.7,0.2,0.2,97.1,100.9,975.66,18.5,52.7,0
3/4/2026,8:04:18 PM,46.00,42,34,22,43.6,35.5,21.7,1026,1472.5,0.2,0.2,97.1,100.9,975.64,18.5,52.7,0
3/4/2026,8:04:19 PM,47.00,39,34,22,43.5,35.4,21.7,1030,1464.6,0.2,0.2,97.1,100.8,975.64,18.5,52.7,0
3/4/2026,8:04:20 PM,48.00,40,34,22,43.4,35.4,21.7,1026,1456.9,0.2,0.2,97.1,100.7,975.63,18.5,52.7,0
3/4/2026,8:04:21 PM,49.00,39,34,22,43.3,35.4,21.7,1022,1449.4,0.2,0.2,97.1,100.7,975.65,18.5,52.7,0
3/4/2026,8:04:22 PM,50.00,41,36,24,43.3,35.4,21.8,1020,1442.1,0.2,0.2,102.2,100.7,975.64,18.5,52.7,0
3/4/2026,8:04:23 PM,51.00,40,35,23,43.3,35.4,21.8,1013,1435,0.2,0.2,99.2,100.7,975.62,18.5,52.7,0
3/4/2026,8:04:24 PM,52.00,40,35,23,43.2,35.4,21.8,1012,1428,0.2,0.2,99.2,100.6,975.62,18.5,52.7,0
3/4/2026,8:04:25 PM,53.00,38,34,22,43.1,35.4,21.8,1015,1421.4,0.2,0.2,97.1,100.6,975.63,18.5,52.7,0
3/4/2026,8:04:26 PM,54.00,39,35,22,43,35.3,21.8,1017,1414.9,0.2,0.2,99.2,100.6,975.63,18.5,52.7,0
3/4/2026,8:04:27 PM,55.00,39,35,22,43,35.3,21.8,1011,1408.6,0.2,0.2,99.2,100.5,975.65,18.5,52.7,0
3/4/2026,8:04:28 PM,56.00,41,36,23,43,35.4,21.8,1009,1402.5,0.2,0.2,102.2,100.6,975.63,18.5,52.7,0
3/4/2026,8:04:29 PM,57.00,41,36,22,42.9,35.4,21.8,1005,1396.5,0.2,0.2,102.2,100.6,975.62,18.5,52.7,0
3/4/2026,8:04:30 PM,58.00,41,36,22,42.9,35.4,21.9,996,1390.5,0.2,0.2,102.2,100.6,975.64,18.5,52.7,0
3/4/2026,8:04:31 PM,59.00,41,36,22,42.9,35.4,21.9,985,1384.5,0.2,0.2,102.2,100.6,975.61,18.5,52.7,0
3/4/2026,8:04:32 PM,60.00,43,37,22,42.9,35.4,21.9,975,1378.6,0.2,0.2,104.7,100.7,975.58,18.5,52.7,0
3/4/2026,8:04:33 PM,61.00,43,37,22,42.9,35.4,21.9,963,1372.6,0.2,0.2,104.7,100.8,975.59,18.5,52.7,0
3/4/2026,8:04:34 PM,62.00,44,37,23,42.9,35.5,21.9,959,1366.8,0.2,0.2,104.7,100.8,975.59,18.5,52.7,0
3/4/2026,8:04:35 PM,63.00,44,37,23,42.9,35.5,21.9,957,1361.1,0.2,0.2,104.7,100.9,975.58,18.5,52.7,0
3/4/2026,8:04:36 PM,64.00,44,37,23,42.9,35.5,21.9,948,1355.5,0.2,0.2,104.7,100.9,975.6,18.5,52.7,0
3/4/2026,8:04:37 PM,65.00,45,36,23,42.9,35.5,21.9,947,1349.9,0.2,0.2,102.2,100.9,975.61,18.5,52.7,0
3/4/2026,8:04:38 PM,66.00,45,36,23,43,35.5,21.9,942,1344.5,0.2,0.2,102.2,101,975.6,18.5,52.7,0
3/4/2026,8:04:39 PM,67.00,45,37,23,43,35.5,21.9,931,1339.1,0.2,0.2,104.7,101,975.59,18.5,52.7,0
3/4/2026,8:04:40 PM,68.00,45,37,23,43,35.5,22,923,1333.7,0.2,0.2,104.7,101.1,975.59,18.5,52.7,0
3/4/2026,8:04:41 PM,69.00,45,37,23,43.1,35.6,22,924,1328.4,0.2,0.2,104.7,101.1,975.59,18.5,52.7,0
3/4/2026,8:04:42 PM,70.00,45,37,23,43.1,35.6,22,923,1323.3,0.2,0.2,104.7,101.1,975.58,18.5,54.2,0
3/4/2026,8:04:43 PM,71.00,45,37,23,43.1,35.6,22,930,1318.4,0.2,0.2,104.7,101.2,975.61,18.5,54.2,0
3/4/2026,8:04:44 PM,72.00,45,37,23,43.1,35.6,22,940,1313.7,0.2,0.2,104.7,101.2,975.58,18.5,54.2,0
3/4/2026,8:04:45 PM,73.00,44,36,23,43.1,35.6,22,954,1309.3,0.2,0.2,102.2,101.2,975.58,18.5,54.2,0.5
3/4/2026,8:04:46 PM,74.00,44,36,23,43.1,35.6,22,972,1305.2,0.2,0.2,102.2,101.3,975.59,18.4,54.2,0
3/4/2026,8:04:47 PM,75.00,45,37,22,43.2,35.6,22,980,1301.4,0.2,0.2,104.7,101.3,975.6,18.4,54.2,0
3/4/2026,8:04:48 PM,76.00,45,37,23,43.2,35.7,22,987,1297.7,0.2,0.3,104.7,101.3,975.57,18.4,54.2,0
3/4/2026,8:04:49 PM,77.00,45,36,23,43.2,35.7,22.1,998,1294.2,0.2,0.2,102.2,101.3,975.58,18.4,54.2,0
3/4/2026,8:04:50 PM,78.00,45,36,23,43.2,35.7,22.1,1000,1290.8,0.2,0.2,102.2,101.4,975.57,18.4,54.2,0
3/4/2026,8:04:51 PM,79.00,42,34,21,43.2,35.6,22.1,1000,1287.5,0.2,0.2,97.1,101.3,975.58,18.4,52.7,0
3/4/2026,8:04:52 PM,80.00,42,35,21,43.2,35.6,22,995,1284.2,0.2,0.2,99.2,101.3,975.58,18.4,52.7,0
3/4/2026,8:04:53 PM,81.00,42,35,21,43.2,35.6,22,990,1280.9,0.2,0.2,99.2,101.3,975.58,18.4,54.2,0
3/4/2026,8:04:54 PM,82.00,41,34,21,43.2,35.6,22,987,1277.7,0.2,0.2,97.1,101.2,975.58,18.4,54.2,0
3/4/2026,8:04:55 PM,83.00,43,36,22,43.2,35.6,22,980,1274.5,0.2,0.2,102.2,101.2,975.57,18.4,54.2,0
3/4/2026,8:04:56 PM,84.00,43,35,23,43.2,35.6,22,981,1271.3,0.2,0.2,99.2,101.2,975.59,18.4,54.2,0
3/4/2026,8:04:57 PM,85.00,42,35,22,43.1,35.6,22,989,1268.3,0.2,0.2,99.2,101.2,975.57,18.4,54.2,0
3/4/2026,8:04:58 PM,86.00,42,35,22,43.1,35.6,22,983,1265.3,0.2,0.2,99.2,101.2,975.56,18.4,54.2,0
3/4/2026,8:04:59 PM,87.00,42,35,22,43.1,35.6,22,985,1262.4,0.2,0.2,99.2,101.1,975.56,18.4,54.2,0
3/4/2026,8:05:00 PM,88.00,40,34,22,43.1,35.6,22,983,1259.5,0.2,0.2,97.1,101.1,975.57,18.4,54.2,0
3/4/2026,8:05:01 PM,89.00,40,34,22,43.1,35.6,22,982,1256.7,0.2,0.2,97.1,101.1,975.57,18.4,52.7,0
3/4/2026,8:05:02 PM,90.00,40,34,22,43,35.5,22,982,1253.9,0.2,0.3,97.1,101,975.56,18.4,52.7,0
3/4/2026,8:05:03 PM,91.00,39,34,22,43,35.5,22,976,1251.1,0.2,0.2,97.1,101,975.56,18.4,54.2,0
3/4/2026,8:05:04 PM,92.00,39,34,22,43,35.5,22,971,1248.4,0.2,0.2,97.1,100.9,975.55,18.4,52.7,0
3/4/2026,8:05:05 PM,93.00,39,34,22,42.9,35.5,22,960,1245.5,0.2,0.2,97.1,100.9,975.55,18.4,52.7,0
3/4/2026,8:05:06 PM,94.00,39,34,22,42.9,35.5,22,953,1242.7,0.2,0.2,97.1,100.9,975.55,18.4,52.7,0
3/4/2026,8:05:07 PM,95.00,39,34,22,42.8,35.5,22,951,1239.9,0.2,0.2,97.1,100.8,975.55,18.4,52.7,0
3/4/2026,8:05:08 PM,96.00,40,33,22,42.8,35.4,22,942,1237,0.2,0.2,95,100.8,975.55,18.4,52.7,0
3/4/2026,8:05:09 PM,97.00,40,33,22,42.8,35.4,22,932,1234.2,0.2,0.2,95,100.7,975.53,18.4,52.7,0
3/4/2026,8:05:10 PM,98.00,40,33,22,42.8,35.4,22,924,1231.3,0.2,0.2,95,100.7,975.55,18.4,52.7,0
3/4/2026,8:05:11 PM,99.00,40,33,22,42.7,35.4,22,920,1228.4,0.2,0.2,95,100.6,975.55,18.4,52.7,0
3/4/2026,8:05:12 PM,100.00,40,33,22,42.7,35.4,22,902,1225.4,0.2,0.2,95,100.6,975.54,18.4,52.7,0
3/4/2026,8:05:13 PM,101.00,41,34,22,42.7,35.3,22,895,1222.4,0.2,0.2,97.1,100.5,975.53,18.4,52.7,0
3/4/2026,8:05:14 PM,102.00,41,34,22,42.7,35.3,22,889,1219.4,0.2,0.2,97.1,100.5,975.56,18.4,52.7,0
3/4/2026,8:05:15 PM,103.00,39,33,22,42.6,35.3,22,878,1216.3,0.2,0.2,95,100.5,975.56,18.4,52.7,0
3/4/2026,8:05:16 PM,104.00,39,33,22,42.6,35.3,22,870,1213.3,0.2,0.2,95,100.4,975.53,18.4,52.7,0
3/4/2026,8:05:17 PM,105.00,39,33,22,42.6,35.3,22,861,1210.2,0.2,0.2,95,100.4,975.58,18.4,52.7,0
3/4/2026,8:05:18 PM,106.00,37,33,22,42.5,35.3,22,856,1207.1,0.2,0.2,95,100.3,975.57,18.4,52.7,0
3/4/2026,8:05:19 PM,107.00,37,33,22,42.5,35.2,22,848,1204,0.2,0.2,95,100.3,975.56,18.4,52.7,0
3/4/2026,8:05:20 PM,108.00,36,32,21,42.4,35.2,22,843,1200.9,0.2,0.2,92.8,100.2,975.54,18.4,52.7,0
3/4/2026,8:05:21 PM,109.00,36,32,21,42.4,35.2,22,837,1197.8,0.2,0.2,92.8,100.1,975.52,18.4,52.7,0
3/4/2026,8:05:22 PM,110.00,36,32,21,42.3,35.2,22,832,1194.8,0.2,0.2,92.8,100.1,975.54,18.4,52.7,0
3/4/2026,8:05:23 PM,111.00,38,32,22,42.3,35.1,22,819,1191.6,0.2,0.2,92.8,100,975.55,18.4,52.7,0
3/4/2026,8:05:24 PM,112.00,38,32,22,42.2,35.1,22,821,1188.6,0.2,0.2,92.8,100,975.57,18.4,52.7,0
3/4/2026,8:05:25 PM,113.00,40,32,22,42.2,35.1,22,818,1185.5,0.2,0.2,92.8,99.9,975.54,18.3,54.2,0
3/4/2026,8:05:26 PM,114.00,40,32,22,42.2,35,22,816,1182.5,0.2,0.2,92.8,99.8,975.55,18.4,52.7,0
3/4/2026,8:05:27 PM,115.00,40,32,22,42.2,35,22,821,1179.6,0.2,0.2,92.8,99.8,975.54,18.3,52.7,0
3/4/2026,8:05:28 PM,116.00,37,32,22,42.2,35,22,821,1176.7,0.2,0.2,92.8,99.7,975.55,18.3,52.7,0
3/4/2026,8:05:29 PM,117.00,37,32,22,42.1,35,22,817,1173.9,0.2,0.2,92.8,99.7,975.55,18.3,52.7,0
3/4/2026,8:05:30 PM,118.00,40,32,21,42.1,35,22,814,1171.1,0.2,0.2,92.8,99.6,975.53,18.3,52.7,0
3/4/2026,8:05:31 PM,119.00,38,32,21,42.1,34.9,22,814,1168.3,0.2,0.2,92.8,99.6,975.55,18.3,54.2,0
3/4/2026,8:05:32 PM,120.00,38,32,20,42,34.9,22,821,1165.6,0.2,0.2,92.8,99.5,975.51,18.3,54.2,0
3/4/2026,8:05:33 PM,121.00,39,32,21,42,34.9,22,832,1163,0.2,0.2,92.8,99.5,975.52,18.3,54.2,0
3/4/2026,8:05:34 PM,122.00,40,33,21,42,34.9,22,841,1160.5,0.2,0.2,95,99.4,975.53,18.3,54.2,0
3/4/2026,8:05:35 PM,123.00,44,35,22,42,34.9,22,856,1158.2,0.2,0.2,99.2,99.4,975.52,18.3,54.2,0
3/4/2026,8:05:36 PM,124.00,42,35,22,42,34.9,22,870,1156.1,0.2,0.2,99.2,99.4,975.53,18.3,54.2,0
3/4/2026,8:05:37 PM,125.00,42,36,22,42,34.9,22,891,1154.1,0.2,0.2,102.2,99.4,975.55,18.3,54.2,0
3/4/2026,8:05:38 PM,126.00,44,37,23,42,34.9,22,913,1152.3,0.2,0.2,104.7,99.5,975.56,18.3,54.2,0
3/4/2026,8:05:39 PM,127.00,43,37,23,42,34.9,22,935,1150.7,0.2,0.2,104.7,99.5,975.54,18.3,54.2,0
3/4/2026,8:05:40 PM,128.00,43,37,24,42,34.9,22,958,1149.3,0.2,0.2,104.7,99.6,975.51,18.3,55.6,0
3/4/2026,8:05:41 PM,129.00,45,38,24,42.1,34.9,22,978,1148.1,0.2,0.2,107.2,99.6,975.5,18.3,55.6,0
3/4/2026,8:05:42 PM,130.00,45,38,24,42.1,35,22,1003,1147,0.2,0.2,107.2,99.7,975.53,18.3,55.6,0
3/4/2026,8:05:43 PM,131.00,43,37,24,42.1,35,22,1029,1146.2,0.2,0.2,104.7,99.7,975.51,18.3,55.6,0
3/4/2026,8:05:44 PM,132.00,43,37,24,42.1,35,22,1054,1145.5,0.2,0.2,104.7,99.7,975.51,18.3,54.2,0
3/4/2026,8:05:45 PM,133.00,43,37,24,42.1,35,22.1,1074,1145,0.2,0.2,104.7,99.8,975.52,18.3,54.2,0
3/4/2026,8:05:46 PM,134.00,41,36,24,42.1,35,22.1,1085,1144.6,0.2,0.2,102.2,99.8,975.49,18.3,54.2,0
3/4/2026,8:05:47 PM,135.00,41,36,24,42.1,35,22.1,1097,1144.3,0.2,0.2,102.2,99.8,975.53,18.3,54.2,0
3/4/2026,8:05:48 PM,136.00,40,35,24,42.1,35,22.1,1104,1144,0.2,0.2,99.2,99.8,975.52,18.3,54.2,0
3/4/2026,8:05:49 PM,137.00,40,35,24,42.1,35,22.1,1104,1143.7,0.2,0.2,99.2,99.8,975.52,18.3,54.2,0
3/4/2026,8:05:50 PM,138.00,40,35,24,42,35,22.1,1097,1143.4,0.2,0.2,99.2,99.8,975.54,18.3,54.2,0
3/4/2026,8:05:51 PM,139.00,40,34,23,42,35,22.1,1091,1143,0.2,0.2,97.1,99.8,975.53,18.3,54.2,0
3/4/2026,8:05:52 PM,140.00,40,34,23,42,35,22.1,1081,1142.6,0.2,0.2,97.1,99.8,975.54,18.3,54.2,0
3/4/2026,8:05:53 PM,141.00,39,34,23,42,35,22.1,1071,1142.2,0.2,0.2,97.1,99.7,975.54,18.3,54.2,0
3/4/2026,8:05:54 PM,142.00,39,34,23,42,35,22.1,1062,1141.6,0.2,0.2,97.1,99.7,975.53,18.3,54.2,0
3/4/2026,8:05:55 PM,143.00,40,34,23,42,35,22.2,1043,1141,0.2,0.2,97.1,99.7,975.5,18.3,54.2,0
3/4/2026,8:05:56 PM,144.00,37,33,22,41.9,35,22.2,1030,1140.2,0.2,0.2,95,99.7,975.53,18.3,54.2,0
3/4/2026,8:05:57 PM,145.00,36,32,22,41.9,35,22.1,1019,1139.5,0.2,0.2,92.8,99.6,975.54,18.3,54.2,0
3/4/2026,8:05:58 PM,146.00,36,33,21,41.9,34.9,22.1,1005,1138.6,0.2,0.2,95,99.6,975.55,18.3,54.2,0
3/4/2026,8:05:59 PM,147.00,38,33,20,41.8,34.9,22.1,988,1137.6,0.2,0.2,95,99.6,975.52,18.3,54.2,0
3/4/2026,8:06:00 PM,148.00,40,34,20,41.8,34.9,22.1,976,1136.6,0.2,0.2,97.1,99.6,975.52,18.2,54.2,0
3/4/2026,8:06:01 PM,149.00,43,37,22,41.8,34.9,22.1,963,1135.5,0.2,0.2,104.7,99.6,975.55,18.3,54.2,0
3/4/2026,8:06:02 PM,150.00,43,36,21,41.8,34.9,22.1,954,1134.4,0.2,0.2,102.2,99.6,975.52,18.3,54.2,0
3/4/2026,8:06:03 PM,151.00,42,36,21,41.8,35,22.1,947,1133.2,0.2,0.2,102.2,99.6,975.53,18.2,54.2,0
3/4/2026,8:06:04 PM,152.00,44,37,22,41.8,35,22.1,932,1131.9,0.2,0.2,104.7,99.7,975.54,18.2,54.2,0
3/4/2026,8:06:05 PM,153.00,45,37,22,41.9,35,22.1,920,1130.6,0.2,0.2,104.7,99.7,975.53,18.2,54.2,0
3/4/2026,8:06:06 PM,154.00,47,38,22,41.9,35,22.1,900,1129.2,0.2,0.2,107.2,99.7,975.55,18.2,54.2,0
3/4/2026,8:06:07 PM,155.00,47,38,23,41.9,35,22.1,885,1127.7,0.2,0.2,107.2,99.8,975.52,18.2,54.2,0
3/4/2026,8:06:08 PM,156.00,47,38,23,42,35,22.1,880,1126.2,0.2,0.2,107.2,99.8,975.52,18.2,54.2,0
3/4/2026,8:06:09 PM,157.00,46,38,23,42,35.1,22.1,876,1124.7,0.2,0.2,107.2,99.9,975.56,18.2,54.2,0
3/4/2026,8:06:10 PM,158.00,46,38,23,42,35.1,22.1,865,1123.2,0.2,0.2,107.2,99.9,975.52,18.2,54.2,0
3/4/2026,8:06:11 PM,159.00,46,38,23,42,35.1,22.1,851,1121.5,0.2,0.2,107.2,100,975.53,18.2,54.2,0
3/4/2026,8:06:12 PM,160.00,45,38,24,42,35.1,22.1,851,1119.9,0.2,0.2,107.2,100,975.54,18.2,54.2,0
3/4/2026,8:06:13 PM,161.00,45,38,24,42.1,35.1,22.1,844,1118.3,0.2,0.3,107.2,100,975.52,18.2,54.2,0
3/4/2026,8:06:14 PM,162.00,45,38,24,42.1,35.1,22.2,830,1116.6,0.2,0.2,107.2,100.1,975.53,18.2,54.2,0
3/4/2026,8:06:15 PM,163.00,45,38,24,42.1,35.2,22.2,822,1114.9,0.2,0.2,107.2,100.1,975.52,18.2,54.2,0
3/4/2026,8:06:16 PM,164.00,45,38,24,42.1,35.2,22.2,825,1113.2,0.2,0.2,107.2,100.2,975.53,18.2,54.2,0
3/4/2026,8:06:17 PM,165.00,46,38,23,42.1,35.2,22.2,827,1111.6,0.2,0.2,107.2,100.2,975.57,18.2,54.2,0
3/4/2026,8:06:18 PM,166.00,46,38,23,42.2,35.2,22.2,827,1110,0.2,0.2,107.2,100.2,975.54,18.2,54.2,0
3/4/2026,8:06:19 PM,167.00,45,38,24,42.2,35.2,22.2,825,1108.4,0.2,0.2,107.2,100.3,975.54,18.2,54.2,0
3/4/2026,8:06:20 PM,168.00,45,38,23,42.2,35.2,22.2,825,1106.8,0.2,0.3,107.2,100.3,975.53,18.2,54.2,0
3/4/2026,8:06:21 PM,169.00,46,38,23,42.2,35.3,22.2,829,1105.2,0.2,0.2,107.2,100.4,975.52,18.2,54.2,0
3/4/2026,8:06:22 PM,170.00,46,39,24,42.2,35.3,22.2,835,1103.7,0.2,0.2,109.6,100.4,975.54,18.2,54.2,0
3/4/2026,8:06:23 PM,171.00,45,38,23,42.3,35.3,22.2,835,1102.2,0.2,0.2,107.2,100.4,975.55,18.2,54.2,0
3/4/2026,8:06:24 PM,172.00,45,38,23,42.3,35.3,22.2,833,1100.7,0.2,0.2,107.2,100.5,975.54,18.2,54.2,0
3/4/2026,8:06:25 PM,173.00,45,38,23,42.3,35.3,22.2,832,1099.2,0.2,0.2,107.2,100.5,975.54,18.2,54.2,0
3/4/2026,8:06:26 PM,174.00,46,39,23,42.3,35.3,22.2,830,1097.8,0.2,0.2,109.6,100.6,975.54,18.2,54.2,0
3/4/2026,8:06:27 PM,175.00,45,38,23,42.3,35.4,22.2,829,1096.3,0.2,0.2,107.2,100.6,975.52,18.2,54.2,0
3/4/2026,8:06:28 PM,176.00,46,39,24,42.3,35.4,22.2,832,1094.9,0.2,0.2,109.6,100.7,975.52,18.2,54.2,0
3/4/2026,8:06:29 PM,177.00,47,39,23,42.4,35.4,22.3,832,1093.5,0.2,0.3,109.6,100.7,975.54,18.2,54.2,0
3/4/2026,8:06:30 PM,178.00,45,39,23,42.4,35.4,22.3,835,1092.1,0.2,0.2,109.6,100.8,975.54,18.2,54.2,0
3/4/2026,8:06:31 PM,179.00,45,39,23,42.4,35.4,22.3,837,1090.7,0.2,0.2,109.6,100.8,975.53,18.2,54.2,0
3/4/2026,8:06:32 PM,180.00,45,39,23,42.4,35.4,22.3,835,1089.4,0.2,0.2,109.6,100.8,975.55,18.2,54.2,0
