Date,Time,Elapsed Seconds,Particulate Matter-PM10 (ug/m&#179;),Particulate Matter-PM2.5 (ug/m&#179;),Particulate Matter-PM1.0 (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Carbon Dioxide-CO&#x2082; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O&#x2083; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (&#x2103;),Humidity-Humidity (%RH),Light Intensity-Light (lux)
3/4/2026,8:22:49 PM,276.00,42,35,21,39.8,34.3,21.3,1058,1210.3,0.2,0.2,99.2,98.1,976.66,17.7,57,5.5
3/4/2026,8:22:50 PM,277.00,44,36,22,39.8,34.3,21.3,1052,1209.8,0.2,0.2,102.2,98.1,976.63,17.6,57,5.5
3/4/2026,8:22:51 PM,278.00,44,36,22,39.8,34.3,21.3,1051,1209.2,0.2,0.2,102.2,98.1,976.66,17.6,57,5.5
3/4/2026,8:22:52 PM,279.00,42,36,22,39.8,34.3,21.3,1043,1208.6,0.2,0.2,102.2,98.1,976.67,17.6,57,5.5
3/4/2026,8:22:53 PM,280.00,42,36,22,39.8,34.4,21.3,1042,1208,0.2,0.2,102.2,98.1,976.68,17.6,57,5.5
3/4/2026,8:22:54 PM,281.00,40,35,22,39.8,34.4,21.3,1041,1207.4,0.2,0.2,99.2,98.1,976.68,17.6,57,5.5
3/4/2026,8:22:55 PM,282.00,40,35,22,39.8,34.4,21.3,1049,1206.9,0.2,0.2,99.2,98.1,976.67,17.6,57,5.5
3/4/2026,8:22:56 PM,283.00,40,35,22,39.8,34.4,21.3,1052,1206.3,0.2,0.2,99.2,98.1,976.67,17.6,57,5.5
3/4/2026,8:22:57 PM,284.00,41,35,22,39.8,34.4,21.3,1059,1205.8,0.2,0.2,99.2,98.1,976.68,17.6,57,5.5
3/4/2026,8:22:58 PM,285.00,41,35,22,39.9,34.4,21.3,1076,1205.4,0.2,0.2,99.2,98.1,976.65,17.6,57,5.5
3/4/2026,8:22:59 PM,286.00,41,35,22,39.9,34.4,21.3,1095,1205,0.2,0.2,99.2,98.1,976.68,17.6,57,5.5
3/4/2026,8:23:00 PM,287.00,41,36,22,39.9,34.4,21.3,1110,1204.7,0.2,0.2,102.2,98.2,976.67,17.6,57,5.5
3/4/2026,8:23:01 PM,288.00,40,36,22,39.9,34.4,21.3,1120,1204.4,0.2,0.2,102.2,98.2,976.68,17.6,57,5.5
3/4/2026,8:23:02 PM,289.00,40,36,22,39.9,34.4,21.3,1140,1204.2,0.2,0.2,102.2,98.2,976.68,17.6,57,5.5
3/4/2026,8:23:03 PM,290.00,40,36,22,39.9,34.4,21.3,1159,1204,0.2,0.2,102.2,98.2,976.68,17.6,57,5.5
3/4/2026,8:23:04 PM,291.00,38,35,22,39.9,34.4,21.3,1173,1203.9,0.2,0.2,99.2,98.2,976.66,17.6,57,5.5
3/4/2026,8:23:05 PM,292.00,39,35,22,39.9,34.4,21.3,1181,1203.8,0.2,0.2,99.2,98.2,976.68,17.6,57,5.5
3/4/2026,8:23:06 PM,293.00,39,35,21,39.8,34.4,21.3,1197,1203.8,0.2,0.2,99.2,98.2,976.71,17.6,57,5.5
3/4/2026,8:23:07 PM,294.00,40,35,21,39.8,34.4,21.3,1205,1203.8,0.2,0.2,99.2,98.2,976.66,17.6,57,5.5
3/4/2026,8:23:08 PM,295.00,38,34,20,39.8,34.4,21.3,1215,1203.8,0.2,0.2,97.1,98.2,976.69,17.6,57,5.5
3/4/2026,8:23:09 PM,296.00,37,33,20,39.8,34.4,21.3,1228,1203.9,0.2,0.2,95,98.2,976.67,17.6,57,5.5
3/4/2026,8:23:10 PM,297.00,36,32,20,39.8,34.4,21.3,1233,1204,0.2,0.2,92.8,98.2,976.68,17.6,57,5.5
3/4/2026,8:23:11 PM,298.00,36,32,20,39.8,34.4,21.3,1241,1204.1,0.2,0.2,92.8,98.2,976.67,17.6,57,5.5
3/4/2026,8:23:12 PM,299.00,36,32,20,39.8,34.4,21.3,1259,1204.3,0.2,0.2,92.8,98.1,976.71,17.6,57,5.5
3/4/2026,8:23:13 PM,300.00,36,32,20,39.8,34.4,21.3,1273,1204.6,0.2,0.2,92.8,98.1,976.66,17.6,57,5.5
3/4/2026,8:23:14 PM,301.00,36,32,20,39.8,34.4,21.3,1279,1204.8,0.2,0.2,92.8,98.1,976.67,17.5,57,5.5
3/4/2026,8:23:15 PM,302.00,37,33,20,39.8,34.3,21.3,1283,1205.1,0.2,0.2,95,98.1,976.67,17.5,57,5.5
