Date,Time,Elapsed Seconds,Particulate Matter-PM10 (ug/m&#179;),Particulate Matter-PM2.5 (ug/m&#179;),Particulate Matter-PM1.0 (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Carbon Dioxide-CO&#x2082; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O&#x2083; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (&#x2103;),Humidity-Humidity (%RH),Light Intensity-Light (lux)
3/4/2026,8:28:58 PM,38.00,43,32,19,37.7,30.3,18.1,951,1574.6,0.2,0.2,92.8,89.2,975.77,17.8,57,11.1
3/4/2026,8:28:59 PM,39.00,42,32,19,37.8,30.3,18.1,930,1559.3,0.2,0.2,92.8,89.3,975.79,17.7,57,11.1
3/4/2026,8:29:00 PM,40.00,42,32,19,37.9,30.3,18.2,923,1544.5,0.2,0.2,92.8,89.4,975.76,17.7,57,11.1
3/4/2026,8:29:01 PM,41.00,42,32,19,38,30.4,18.2,915,1530.2,0.2,0.2,92.8,89.5,975.79,17.7,57,20.2
3/4/2026,8:29:02 PM,42.00,43,32,19,38.1,30.4,18.2,903,1516.2,0.2,0.2,92.8,89.5,975.78,17.7,57,11.1
3/4/2026,8:29:03 PM,43.00,43,32,19,38.2,30.5,18.2,893,1502.7,0.2,0.2,92.8,89.6,975.8,17.7,57,11.1
3/4/2026,8:29:04 PM,44.00,42,32,19,38.3,30.5,18.2,878,1489.4,0.2,0.2,92.8,89.7,975.76,17.7,57,11.1
3/4/2026,8:29:05 PM,45.00,43,33,20,38.4,30.5,18.3,866,1476.4,0.2,0.2,95,89.8,975.75,17.7,57,11.1
3/4/2026,8:29:06 PM,46.00,43,33,20,38.5,30.6,18.3,854,1463.7,0.2,0.2,95,89.9,975.77,17.7,57,18.6
3/4/2026,8:29:07 PM,47.00,43,33,20,38.6,30.6,18.3,847,1451.4,0.2,0.2,95,90,975.75,17.7,57,11.1
3/4/2026,8:29:08 PM,48.00,42,32,19,38.6,30.7,18.4,838,1439.4,0.2,0.2,92.8,90,975.76,17.7,57,11.1
3/4/2026,8:29:09 PM,49.00,43,33,19,38.7,30.7,18.4,827,1427.6,0.2,0.2,95,90.1,975.78,17.7,57,11.1
3/4/2026,8:29:10 PM,50.00,43,33,19,38.8,30.8,18.4,819,1416.1,0.2,0.2,95,90.2,975.77,17.7,55.6,11.1
3/4/2026,8:29:11 PM,51.00,43,33,19,38.9,30.8,18.4,814,1404.9,0.2,0.2,95,90.3,975.78,17.7,57,25.9
3/4/2026,8:29:12 PM,52.00,41,34,19,38.9,30.9,18.4,807,1394.1,0.2,0.2,97.1,90.4,975.78,17.7,57,11.1
3/4/2026,8:29:13 PM,53.00,41,34,19,39,30.9,18.4,799,1383.4,0.2,0.2,97.1,90.6,975.77,17.7,57,11.1
3/4/2026,8:29:14 PM,54.00,44,35,20,39.1,31,18.4,799,1373.2,0.2,0.2,99.2,90.7,975.77,17.7,57,11.1
3/4/2026,8:29:15 PM,55.00,44,35,20,39.1,31.1,18.5,793,1363.2,0.2,0.2,99.2,90.9,975.77,17.7,57,9.1
3/4/2026,8:29:16 PM,56.00,44,35,20,39.2,31.1,18.5,790,1353.5,0.2,0.2,99.2,91,975.74,17.7,57,27.8
3/4/2026,8:29:17 PM,57.00,42,35,20,39.3,31.2,18.5,784,1344,0.2,0.2,99.2,91.1,975.74,17.7,57,11.1
3/4/2026,8:29:18 PM,58.00,42,35,20,39.3,31.2,18.5,779,1334.7,0.2,0.2,99.2,91.3,975.76,17.7,57,11.1
3/4/2026,8:29:19 PM,59.00,41,34,20,39.3,31.3,18.6,782,1325.8,0.2,0.2,97.1,91.4,975.75,17.7,57,11.1
3/4/2026,8:29:20 PM,60.00,42,35,21,39.4,31.3,18.6,789,1317.3,0.2,0.2,99.2,91.5,975.73,17.7,57,9.1
3/4/2026,8:29:21 PM,61.00,42,35,21,39.4,31.4,18.6,784,1309,0.2,0.2,99.2,91.6,975.75,17.7,57,22.1
3/4/2026,8:29:22 PM,62.00,43,35,21,39.5,31.5,18.7,778,1300.8,0.2,0.2,99.2,91.7,975.76,17.7,57,9.1
3/4/2026,8:29:23 PM,63.00,42,34,20,39.5,31.5,18.7,781,1292.9,0.2,0.2,97.1,91.8,975.75,17.7,57,11.1
3/4/2026,8:29:24 PM,64.00,40,34,20,39.5,31.5,18.7,782,1285.3,0.2,0.2,97.1,91.9,975.75,17.7,57,11.1
3/4/2026,8:29:25 PM,65.00,40,34,20,39.5,31.6,18.7,781,1277.9,0.2,0.2,97.1,92,975.77,17.7,57,11.1
3/4/2026,8:29:26 PM,66.00,41,35,21,39.6,31.6,18.8,778,1270.6,0.2,0.2,99.2,92.1,975.76,17.7,57,18.3
3/4/2026,8:29:27 PM,67.00,42,36,21,39.6,31.7,18.8,768,1263.4,0.2,0.2,102.2,92.2,975.76,17.7,57,9.1
3/4/2026,8:29:28 PM,68.00,41,36,21,39.6,31.7,18.8,762,1256.4,0.2,0.2,102.2,92.3,975.75,17.7,57,11.1
3/4/2026,8:29:29 PM,69.00,40,35,21,39.6,31.8,18.9,758,1249.5,0.2,0.2,99.2,92.4,975.72,17.7,57,9.1
3/4/2026,8:29:30 PM,70.00,39,34,20,39.6,31.8,18.9,754,1242.7,0.2,0.2,97.1,92.5,975.72,17.7,57,11.1
3/4/2026,8:29:31 PM,71.00,38,34,19,39.6,31.9,18.9,754,1236.1,0.2,0.2,97.1,92.6,975.71,17.7,57,25.9
3/4/2026,8:29:32 PM,72.00,40,35,20,39.6,31.9,18.9,752,1229.6,0.2,0.2,99.2,92.7,975.73,17.7,57,11.1
3/4/2026,8:29:33 PM,73.00,42,34,20,39.6,31.9,18.9,750,1223.3,0.2,0.2,97.1,92.7,975.74,17.7,57,11.1
3/4/2026,8:29:34 PM,74.00,42,35,20,39.6,32,18.9,748,1217.1,0.2,0.2,99.2,92.8,975.73,17.7,57,11.1
3/4/2026,8:29:35 PM,75.00,45,35,21,39.7,32,18.9,747,1211.1,0.2,0.2,99.2,92.9,975.72,17.7,57,11.1
3/4/2026,8:29:36 PM,76.00,45,36,20,39.8,32.1,19,742,1205.2,0.2,0.2,102.2,93,975.72,17.7,57,27.8
3/4/2026,8:29:37 PM,77.00,45,35,20,39.9,32.1,19,741,1199.4,0.2,0.2,99.2,93.1,975.72,17.7,57,11.1
3/4/2026,8:29:38 PM,78.00,45,35,20,39.9,32.1,19,739,1193.7,0.2,0.2,99.2,93.2,975.73,17.7,57,11.1
3/4/2026,8:29:39 PM,79.00,45,35,20,40,32.2,19,737,1188.1,0.2,0.3,99.2,93.2,975.69,17.7,57,11.1
3/4/2026,8:29:40 PM,80.00,45,35,20,40,32.2,19,735,1182.7,0.2,0.2,99.2,93.3,975.69,17.7,57,11.1
3/4/2026,8:29:41 PM,81.00,45,35,20,40.1,32.2,19,736,1177.3,0.2,0.2,99.2,93.4,975.69,17.7,57,27.8
3/4/2026,8:29:42 PM,82.00,45,36,20,40.2,32.3,19,735,1172.1,0.2,0.2,102.2,93.5,975.69,17.7,57,13
3/4/2026,8:29:43 PM,83.00,45,36,20,40.2,32.3,19,739,1167.1,0.2,0.2,102.2,93.6,975.7,17.7,57,13
3/4/2026,8:29:44 PM,84.00,45,36,20,40.3,32.4,19.1,745,1162.2,0.2,0.2,102.2,93.7,975.7,17.7,57,11.1
3/4/2026,8:29:45 PM,85.00,45,35,20,40.3,32.4,19.1,753,1157.6,0.2,0.2,99.2,93.7,975.72,17.7,57,13
3/4/2026,8:29:46 PM,86.00,45,35,20,40.4,32.4,19.1,763,1153.2,0.2,0.2,99.2,93.8,975.7,17.7,57,24
3/4/2026,8:29:47 PM,87.00,44,35,20,40.4,32.4,19.1,777,1149,0.2,0.2,99.2,93.9,975.68,17.7,57,13
3/4/2026,8:29:48 PM,88.00,44,35,20,40.5,32.5,19.1,789,1145,0.2,0.2,99.2,93.9,975.68,17.7,57,13
3/4/2026,8:29:49 PM,89.00,44,35,20,40.5,32.5,19.1,798,1141.3,0.2,0.2,99.2,94,975.68,17.7,57,13
3/4/2026,8:29:50 PM,90.00,41,34,20,40.5,32.5,19.1,812,1137.7,0.2,0.2,97.1,94,975.71,17.7,57,13
3/4/2026,8:29:51 PM,91.00,41,34,20,40.5,32.5,19.1,828,1134.4,0.2,0.2,97.1,94,975.68,17.7,57,20.2
3/4/2026,8:29:52 PM,92.00,41,33,20,40.5,32.5,19.1,839,1131.3,0.2,0.2,95,94.1,975.66,17.7,57,13
3/4/2026,8:29:53 PM,93.00,41,33,20,40.5,32.5,19.1,853,1128.4,0.2,0.2,95,94.1,975.69,17.7,57,13
3/4/2026,8:29:54 PM,94.00,41,33,20,40.5,32.5,19.2,855,1125.6,0.2,0.2,95,94.1,975.67,17.7,57,13
3/4/2026,8:29:55 PM,95.00,41,33,20,40.5,32.6,19.2,861,1122.9,0.2,0.2,95,94.1,975.68,17.7,57,13
3/4/2026,8:29:56 PM,96.00,41,33,20,40.5,32.6,19.2,865,1120.3,0.2,0.2,95,94.1,975.67,17.7,57,27.8
3/4/2026,8:29:57 PM,97.00,38,33,20,40.5,32.6,19.2,865,1117.7,0.2,0.2,95,94.1,975.66,17.7,57,13
3/4/2026,8:29:58 PM,98.00,38,33,20,40.5,32.6,19.2,865,1115.2,0.2,0.2,95,94.1,975.67,17.6,57,13
3/4/2026,8:29:59 PM,99.00,38,33,20,40.5,32.6,19.2,861,1112.7,0.2,0.2,95,94.1,975.64,17.6,57,13
3/4/2026,8:30:00 PM,100.00,38,32,21,40.4,32.6,19.2,861,1110.3,0.2,0.2,92.8,94.1,975.64,17.6,57,13
3/4/2026,8:30:01 PM,101.00,38,32,21,40.4,32.6,19.2,858,1107.9,0.2,0.2,92.8,94.1,975.67,17.6,57,27.8
3/4/2026,8:30:02 PM,102.00,36,32,21,40.4,32.6,19.2,856,1105.5,0.2,0.2,92.8,94.1,975.64,17.6,57,13
3/4/2026,8:30:03 PM,103.00,36,32,21,40.3,32.5,19.3,856,1103.1,0.2,0.2,92.8,94.1,975.65,17.6,57,13
3/4/2026,8:30:04 PM,104.00,36,32,21,40.3,32.5,19.3,855,1100.8,0.2,0.2,92.8,94.1,975.66,17.6,57,13
3/4/2026,8:30:05 PM,105.00,35,32,21,40.2,32.5,19.3,854,1098.5,0.2,0.2,92.8,94,975.66,17.6,57,13
3/4/2026,8:30:06 PM,106.00,35,32,21,40.2,32.5,19.3,859,1096.3,0.2,0.2,92.8,94,975.65,17.6,57,27.8
3/4/2026,8:30:07 PM,107.00,35,32,21,40.1,32.5,19.3,866,1094.2,0.2,0.2,92.8,94,975.64,17.6,58.4,13
3/4/2026,8:30:08 PM,108.00,35,32,21,40.1,32.5,19.3,876,1092.3,0.2,0.2,92.8,94,975.66,17.6,58.4,13
3/4/2026,8:30:09 PM,109.00,35,32,21,40,32.5,19.4,894,1090.5,0.2,0.2,92.8,94,975.62,17.6,58.4,13
3/4/2026,8:30:10 PM,110.00,36,32,21,40,32.5,19.4,912,1088.9,0.2,0.2,92.8,94,975.64,17.6,58.4,13
3/4/2026,8:30:11 PM,111.00,36,32,21,40,32.5,19.4,925,1087.5,0.2,0.2,92.8,94,975.65,17.6,58.4,24
3/4/2026,8:30:12 PM,112.00,37,33,22,39.9,32.5,19.4,940,1086.2,0.2,0.2,95,94,975.67,17.6,58.4,13
3/4/2026,8:30:13 PM,113.00,37,33,22,39.9,32.5,19.4,952,1085,0.2,0.2,95,94,975.66,17.6,57,13
3/4/2026,8:30:14 PM,114.00,37,33,22,39.9,32.5,19.5,962,1084,0.2,0.2,95,94,975.63,17.6,57,13
3/4/2026,8:30:15 PM,115.00,39,33,22,39.9,32.5,19.5,969,1083,0.2,0.2,95,94,975.65,17.6,57,13
3/4/2026,8:30:16 PM,116.00,39,33,22,39.9,32.5,19.5,964,1082,0.2,0.2,95,94,975.66,17.6,57,27.8
3/4/2026,8:30:17 PM,117.00,38,33,22,39.9,32.5,19.5,967,1081,0.2,0.2,95,94,975.64,17.6,57,13
3/4/2026,8:30:18 PM,118.00,38,33,22,39.9,32.5,19.5,960,1080,0.2,0.2,95,94,975.63,17.6,57,13
3/4/2026,8:30:19 PM,119.00,38,33,22,39.8,32.5,19.6,952,1079,0.2,0.2,95,94,975.63,17.6,57,11.1
3/4/2026,8:30:20 PM,120.00,37,33,22,39.8,32.5,19.6,946,1077.9,0.2,0.2,95,94.1,975.62,17.6,57,11.1
3/4/2026,8:30:21 PM,121.00,37,33,22,39.8,32.5,19.6,939,1076.8,0.2,0.2,95,94.1,975.64,17.6,58.4,27.8
3/4/2026,8:30:22 PM,122.00,38,33,21,39.8,32.6,19.6,925,1075.6,0.2,0.2,95,94.1,975.63,17.6,57,13
3/4/2026,8:30:23 PM,123.00,38,33,21,39.8,32.6,19.6,916,1074.3,0.2,0.2,95,94.1,975.62,17.6,57,13
3/4/2026,8:30:24 PM,124.00,38,33,21,39.7,32.6,19.6,908,1073,0.2,0.2,95,94.1,975.62,17.6,57,11.1
3/4/2026,8:30:25 PM,125.00,37,32,21,39.7,32.6,19.6,899,1071.6,0.2,0.2,92.8,94.1,975.6,17.6,57,13
3/4/2026,8:30:26 PM,126.00,37,32,21,39.7,32.6,19.7,893,1070.3,0.2,0.2,92.8,94.1,975.62,17.6,57,27.8
3/4/2026,8:30:27 PM,127.00,38,33,20,39.7,32.6,19.7,889,1068.9,0.2,0.2,95,94.1,975.61,17.6,57,11.1
3/4/2026,8:30:28 PM,128.00,38,33,20,39.7,32.6,19.7,881,1067.4,0.2,0.2,95,94.1,975.62,17.6,57,11.1
3/4/2026,8:30:29 PM,129.00,38,33,20,39.7,32.6,19.7,876,1066,0.2,0.2,95,94.1,975.62,17.6,57,11.1
3/4/2026,8:30:30 PM,130.00,40,34,21,39.7,32.6,19.7,865,1064.5,0.2,0.2,97.1,94.1,975.63,17.6,57,11.1
3/4/2026,8:30:31 PM,131.00,40,34,21,39.7,32.6,19.7,855,1062.9,0.2,0.2,97.1,94.1,975.62,17.6,57,27.8
3/4/2026,8:30:32 PM,132.00,41,34,21,39.7,32.6,19.7,846,1061.3,0.2,0.2,97.1,94.2,975.6,17.6,57,13
3/4/2026,8:30:33 PM,133.00,41,33,21,39.7,32.6,19.7,830,1059.6,0.2,0.2,95,94.2,975.62,17.6,57,13
3/4/2026,8:30:34 PM,134.00,42,33,20,39.7,32.6,19.7,816,1057.8,0.2,0.2,95,94.2,975.6,17.6,57,13
3/4/2026,8:30:35 PM,135.00,41,33,20,39.7,32.6,19.7,807,1056,0.2,0.2,95,94.2,975.6,17.6,57,13
3/4/2026,8:30:36 PM,136.00,42,33,21,39.7,32.6,19.7,803,1054.2,0.2,0.2,95,94.2,975.62,17.6,57,24
3/4/2026,8:30:37 PM,137.00,41,33,21,39.7,32.6,19.7,795,1052.3,0.2,0.2,95,94.2,975.59,17.6,57,13
3/4/2026,8:30:38 PM,138.00,41,34,21,39.8,32.6,19.7,793,1050.5,0.2,0.2,97.1,94.2,975.6,17.6,57,13
3/4/2026,8:30:39 PM,139.00,41,33,21,39.8,32.6,19.7,793,1048.7,0.2,0.2,95,94.2,975.58,17.6,57,11.1
3/4/2026,8:30:40 PM,140.00,39,32,20,39.8,32.6,19.7,791,1046.9,0.2,0.2,92.8,94.2,975.62,17.6,57,11.1
3/4/2026,8:30:41 PM,141.00,39,33,20,39.8,32.6,19.7,781,1045,0.2,0.2,95,94.2,975.6,17.5,57,27.8
3/4/2026,8:30:42 PM,142.00,38,33,20,39.7,32.6,19.7,773,1043.2,0.2,0.2,95,94.2,975.61,17.5,57,11.1
3/4/2026,8:30:43 PM,143.00,39,33,21,39.7,32.6,19.8,767,1041.3,0.2,0.3,95,94.2,975.6,17.5,57,13
3/4/2026,8:30:44 PM,144.00,39,33,21,39.7,32.6,19.8,762,1039.4,0.2,0.2,95,94.2,975.62,17.5,57,11.1
3/4/2026,8:30:45 PM,145.00,40,33,21,39.7,32.6,19.8,755,1037.4,0.2,0.2,95,94.2,975.6,17.5,57,11.1
3/4/2026,8:30:46 PM,146.00,40,33,21,39.7,32.6,19.8,750,1035.5,0.2,0.2,95,94.2,975.55,17.5,57,27.8
3/4/2026,8:30:47 PM,147.00,40,33,21,39.7,32.6,19.8,746,1033.6,0.2,0.2,95,94.2,975.57,17.5,57,11.1
3/4/2026,8:30:48 PM,148.00,41,33,20,39.7,32.6,19.8,742,1031.6,0.2,0.2,95,94.2,975.55,17.5,57,13
3/4/2026,8:30:49 PM,149.00,41,33,20,39.8,32.6,19.8,742,1029.7,0.2,0.2,95,94.2,975.56,17.5,57,13
3/4/2026,8:30:50 PM,150.00,40,33,21,39.8,32.6,19.8,742,1027.9,0.2,0.2,95,94.3,975.57,17.5,57,13
3/4/2026,8:30:51 PM,151.00,40,33,21,39.8,32.6,19.8,736,1026,0.2,0.2,95,94.3,975.57,17.5,57,27.8
3/4/2026,8:30:52 PM,152.00,40,33,21,39.8,32.6,19.8,730,1024.1,0.2,0.2,95,94.3,975.58,17.5,57,13
3/4/2026,8:30:53 PM,153.00,40,33,21,39.8,32.6,19.8,725,1022.1,0.2,0.2,95,94.3,975.6,17.5,57,13
3/4/2026,8:30:54 PM,154.00,40,33,21,39.8,32.6,19.8,727,1020.3,0.2,0.2,95,94.3,975.56,17.5,57,13
3/4/2026,8:30:55 PM,155.00,40,33,20,39.8,32.7,19.8,725,1018.4,0.2,0.2,95,94.3,975.59,17.5,57,11.1
3/4/2026,8:30:56 PM,156.00,40,33,20,39.8,32.7,19.8,721,1016.5,0.2,0.2,95,94.3,975.56,17.5,57,27.8
3/4/2026,8:30:57 PM,157.00,40,33,20,39.8,32.7,19.8,722,1014.7,0.2,0.2,95,94.3,975.55,17.5,57,13
3/4/2026,8:30:58 PM,158.00,41,33,20,39.8,32.7,19.8,721,1012.9,0.2,0.2,95,94.3,975.57,17.5,57,11.1
3/4/2026,8:30:59 PM,159.00,41,33,20,39.8,32.7,19.8,722,1011.1,0.2,0.2,95,94.3,975.57,17.5,57,13
3/4/2026,8:31:00 PM,160.00,43,33,21,39.8,32.7,19.8,722,1009.3,0.2,0.2,95,94.3,975.54,17.5,57,11.1
3/4/2026,8:31:01 PM,161.00,43,33,21,39.8,32.7,19.8,725,1007.6,0.2,0.2,95,94.3,975.54,17.5,57,25.9
3/4/2026,8:31:02 PM,162.00,43,33,21,39.8,32.7,19.9,717,1005.8,0.2,0.2,95,94.3,975.53,17.5,57,11.1
3/4/2026,8:31:03 PM,163.00,42,33,20,39.8,32.7,19.9,712,1004,0.2,0.2,95,94.3,975.55,17.5,57,11.1
3/4/2026,8:31:04 PM,164.00,42,33,20,39.9,32.7,19.9,710,1002.3,0.2,0.2,95,94.3,975.56,17.5,57,11.1
3/4/2026,8:31:05 PM,165.00,43,33,21,39.9,32.7,19.9,710,1000.5,0.2,0.2,95,94.3,975.58,17.5,57,11.1
3/4/2026,8:31:06 PM,166.00,43,33,21,39.9,32.7,19.9,709,998.8,0.2,0.2,95,94.3,975.57,17.5,57,27.8
3/4/2026,8:31:07 PM,167.00,43,33,21,39.9,32.7,19.9,709,997.1,0.2,0.2,95,94.3,975.58,17.5,57,11.1
3/4/2026,8:31:08 PM,168.00,40,33,20,39.9,32.7,19.9,707,995.4,0.2,0.2,95,94.3,975.54,17.5,58.4,11.1
3/4/2026,8:31:09 PM,169.00,40,33,20,39.9,32.7,19.9,709,993.7,0.2,0.2,95,94.3,975.55,17.5,57,11.1
3/4/2026,8:31:10 PM,170.00,38,32,20,39.9,32.7,19.9,711,992.1,0.2,0.2,92.8,94.3,975.55,17.5,58.4,11.1
3/4/2026,8:31:11 PM,171.00,39,32,20,39.9,32.7,19.9,712,990.5,0.2,0.2,92.8,94.3,975.56,17.5,57,27.8
3/4/2026,8:31:12 PM,172.00,40,33,20,39.9,32.7,19.9,712,988.9,0.2,0.2,95,94.3,975.54,17.5,57,11.1
3/4/2026,8:31:13 PM,173.00,44,33,20,39.9,32.7,19.9,712,987.3,0.2,0.2,95,94.3,975.55,17.5,57,11.1
3/4/2026,8:31:14 PM,174.00,43,33,21,39.9,32.7,19.9,712,985.8,0.2,0.2,95,94.3,975.53,17.5,57,11.1
3/4/2026,8:31:15 PM,175.00,43,34,21,40,32.7,19.9,711,984.2,0.2,0.2,97.1,94.3,975.54,17.5,57,11.1
3/4/2026,8:31:16 PM,176.00,41,34,21,40,32.7,19.9,710,982.7,0.2,0.2,97.1,94.4,975.55,17.5,57,27.8
3/4/2026,8:31:17 PM,177.00,42,34,21,40,32.7,19.9,710,981.2,0.2,0.2,97.1,94.4,975.54,17.4,57,14.9
3/4/2026,8:31:18 PM,178.00,42,35,22,40,32.7,19.9,711,979.7,0.2,0.2,99.2,94.4,975.54,17.4,57,7.2
3/4/2026,8:31:19 PM,179.00,45,36,22,40,32.7,19.9,700,978.1,0.2,0.2,102.2,94.4,975.54,17.4,57,9.1
3/4/2026,8:31:20 PM,180.00,45,36,22,40,32.7,19.9,698,976.6,0.2,0.2,102.2,94.5,975.55,17.4,57,9.1
3/4/2026,8:31:21 PM,181.00,45,36,22,40.1,32.8,20,700,975.1,0.2,0.2,102.2,94.5,975.53,17.4,57,24
3/4/2026,8:31:22 PM,182.00,45,36,22,40.1,32.8,20,696,973.6,0.2,0.2,102.2,94.6,975.52,17.4,57,9.1
